item_code,name,units,mrp,cost,stock
100012275.0,Snickers Minis 225Gm(15 Bar),PCS,18.5,0.0,0.0
100012275.0,Snickers Minis 225Gm(15 Bar),OUT,24.95,0.0,0.0
100012276.0,Lindt Chocolate 145Gm Swiss Tradition De,PCS,49.99,0.0,0.0
100012280.0,Ferrero Collection 259Gm Chocolates,PCS,48.0,0.0,6.0
100012316.0,Lindt Excellence Dark 35Gm Mint Intense,PCS,5.25,0.0,0.0
100012317.0,Lindt Excellence Dark 35Gm Orange Intens,OUT,107.1,0.0,11.0
100012317.0,Lindt Excellence Dark 35Gm Orange Intens,PCS,9.5,0.0,11.0
100012318.0,Lindt Excellence Dark 35Gm Cocoa 85%,PCS,9.5,0.0,11.0
100012319.0,Lindt Excellence Milk 35Gm Extra Creamy,OUT,107.1,0.0,0.0
100012319.0,Lindt Excellence Milk 35Gm Extra Creamy,PCS,5.5,0.0,0.0
100012320.0,Lindt Excellence Dark 100Gm Mint Intense,PCS,26.5,0.0,1.0
100012321.0,Lindt Excellence Dark 100Gm Cocoa 85%,PCS,26.5,0.0,19.0
100012322.0,Lindt Excellence Dark 100Gm Orange Inten,PCS,26.5,0.0,10.0
100012323.0,Lindt Excellence Dark 100Gm Cocoa 75,PCS,26.5,0.0,26.0
100012324.0,Lindt Excellence Dark 100Gm Chilli,PCS,16.99,0.0,0.0
100012325.0,Lindt Excellence Dark 100Gm Black Curran,PCS,14.75,0.0,0.0
100012326.0,Lindt Excellence Dark 100Gm Sea Salt,PCS,18.5,0.0,5.0
100012327.0,Lindt Lindor Chocolate 100Gm Milk,PCS,22.0,0.0,9.0
100012328.0,Lindt Lindor Chocolate 100Gm Hazelnut,PCS,16.5,0.0,0.0
100012329.0,Lindt Lindor Chocolate 100Gm Extra Dark,PCS,22.0,0.0,4.0
100012330.0,Lindt Lindor Chocolate 100Gm White,PCS,22.0,0.0,1.0
100012332.0,Galaxy Hazelnut 90Gm Chocolate,PCS,6.5,0.0,0.0
100012333.0,Twix Chocolate 25Gm,PCS,2.25,0.0,25.0
100012333.0,Twix Chocolate 25Gm,OUT,75.0,0.0,25.0
100012334.0,Galaxy Caramel 20Gm Chocolate,PCS,2.0,0.0,0.0
100012335.0,Nestle Kitkat 36Gm Pop Choc,PCS,3.15,0.0,0.0
100012336.0,Snickers Chocolate 25Gm,PCS,1.5,0.0,0.0
100012336.0,Snickers Chocolate 25Gm,OUT,34.65,0.0,0.0
100012337.0,Kinder Chocolate 39Gm Bueno White,CTN,78.0,0.0,96.0
100012337.0,Kinder Chocolate 39Gm Bueno White,PCS,3.5,0.0,96.0
100012338.0,Nestle Fitness Chocolate 23.5Gm Box Pack,PCS,3.7,0.0,0.0
100012339.0,Kellogg`S Coco Pops 20Gm Chocolate,PCS,3.5,0.0,0.0
100012339.0,Kellogg`S Coco Pops 20Gm Chocolate,OUT,16.8,0.0,0.0
100012340.0,Kellogg`S Chocolate 20Gm Frosties,PCS,3.25,0.0,0.0
100012340.0,Kellogg`S Chocolate 20Gm Frosties,OUT,15.25,0.0,0.0
100012341.0,Reese`S Nut Bar 47Gm,PCS,3.75,0.0,0.0
100012349.0,Nature Valley Crunchy 42Gm Almond Roaste,PCS,3.15,0.0,0.0
100012352.0,Nestle Aero Choco.Bar 41Gm,PCS,3.7,0.0,0.0
100012353.0,Nutella Ferrero & Go 52Gm,PCS,6.5,0.0,49.0
100012354.0,Bee Natural Yoghurt Delight 50Gm Fruit&N,PCS,7.5,0.0,0.0
100012356.0,Ulker Albeni Chocolate 40Gm,PCS,2.0,0.0,0.0
100012358.0,Kellogg`S Chocolate 20Gm Rice Krispies,PCS,3.5,0.0,0.0
100012399.0,Nestle Fitness Strawberry 23.5Gm Box Pac,PCS,3.7,0.0,0.0
100013192.0,Haitai Choco Kit 46.3Gm,PCS,6.5,0.0,17.0
100013196.0,Ulker Cokokrem 40Gm Hazelnut,PCS,3.5,0.0,24.0
100013278.0,Lindt Lindor White 200Gm Chocolate,PCS,33.6,0.0,0.0
100013279.0,Lindt Lindor Extra Dark 200Gm Chocolate,PCS,36.5,0.0,0.0
100013281.0,Lindt Lindor Chocolate 100Gm Swiss Dark,PCS,22.0,0.0,-1.0
100013282.0,Lindt Lindor Chocolate 37Gm Milk,PCS,7.95,0.0,22.0
100014341.0,Hershey`S Cocoa Powder 226Gm,PCS,19.45,0.0,0.0
100015677.0,Galaxy Mixed Minis Chocolates 710Gm(35 B,PCS,29.95,0.0,0.0
100015677.0,Galaxy Mixed Minis Chocolates 710Gm(35 B,OUT,48.0,0.0,0.0
100015689.0,Cadbury Dairy Milk 40Gm Caramello,OUT,35.0,0.0,0.0
100015689.0,Cadbury Dairy Milk 40Gm Caramello,PCS,1.95,0.0,0.0
100015748.0,Piccadeli Chocolate 20Gm Combo,PCS,1.0,0.0,0.0
100015748.0,Piccadeli Chocolate 20Gm Combo,OUT,14.0,0.0,0.0
100015826.0,Galaxy Minis 168Gm Caramel(12 Bars),PCS,11.0,0.0,0.0
100015945.0,Lindt Lindor Milk 200Gm Chocolate,PCS,25.95,0.0,0.0
100015997.0,Lindt Lindor Swiss Dark Chocolate 100Gm,PCS,14.95,0.0,0.0
100016029.0,Piccadeli Ricco Chocolate 23.5Gm,PCS,0.5,0.0,1.0
100016029.0,Piccadeli Ricco Chocolate 23.5Gm,OUT,14.0,0.0,1.0
100016267.0,Bounty Chocolate 55Gm,OUT,105.0,0.0,0.0
100016267.0,Bounty Chocolate 55Gm,PCS,4.0,0.0,0.0
100016371.0,Reese`S Three Peanut Butter 51Gm,PCS,4.0,0.0,0.0
100016412.0,Britannia Chocolate Chip Cookies 120Gm,CTN,85.0,0.0,140.0
100016412.0,Britannia Chocolate Chip Cookies 120Gm,PCS,3.0,0.0,140.0
100016412.0,Britannia Chocolate Chip Cookies 120Gm,OUT,10.5,0.0,140.0
100016719.0,Merci Finest Selection 250Gm Chocolate R,PCS,18.95,0.0,0.0
100016830.0,Nestle Kitkat 40Gm Chunky,OUT,75.0,0.0,14.0
100016830.0,Nestle Kitkat 40Gm Chunky,PCS,3.75,0.0,14.0
100016830.0,Nestle Kitkat 40Gm Chunky,PKT,11.99,0.0,14.0
100016830.0,Nestle Kitkat 40Gm Chunky,BOX,80.0,0.0,14.0
100016930.0,Cadbury Sandwich Snack 22Gm Chocolate,OUT,104.0,0.0,0.0
100016930.0,Cadbury Sandwich Snack 22Gm Chocolate,PCS,2.5,0.0,0.0
100016961.0,Kitkat Chocolate 140Gm Pop Choc,PCS,10.5,0.0,0.0
100017428.0,Cadbury Dairy Milk Mc- Cookie Crunch 38G,PCS,3.15,0.0,0.0
100017428.0,Cadbury Dairy Milk Mc- Cookie Crunch 38G,OUT,33.6,0.0,0.0
100017429.0,Cadbury Dairy Milk Mc-Jelly Popping 38Gm,PCS,3.25,0.0,0.0
100017429.0,Cadbury Dairy Milk Mc-Jelly Popping 38Gm,OUT,33.6,0.0,0.0
100018109.0,Orion Choco Pie 6`S,PCS,10.5,0.0,13.0
100018112.0,Nestle Lion Carmel&Chocolate 400Gm,PCS,14.99,0.0,0.0
100018477.0,Snickers Minis 120Gm(8`S),PCS,13.0,0.0,0.0
100020031.0,Vochelle Chocolate 380Gm Fruit&Nuts,PCS,52.0,0.0,0.0
100020038.0,Tiffany Break 1 Finger 31Gm,PCS,1.5,0.0,0.0
100020038.0,Tiffany Break 1 Finger 31Gm,BOX,14.99,0.0,0.0
100020039.0,Vochelle Chocolate 100Gm Hazelnuts,PCS,8.0,0.0,0.0
100020040.0,Lindt Excellence Dark 50Gm Cocoa,PCS,9.5,0.0,10.0
100020045.0,Lindt Lindor Chocolate 37Gm Chocolate,PCS,6.5,0.0,0.0
100020064.0,Hershey`S White Chocolate 35Gm Milk Choc,PCS,2.65,0.0,0.0
100020064.0,Hershey`S White Chocolate 35Gm Milk Choc,OUT,51.45,0.0,0.0
100020066.0,Tiffany Break Supa 30Gm,OUT,11.0,0.0,0.0
100020066.0,Tiffany Break Supa 30Gm,PCS,1.0,0.0,0.0
100020082.0,Choki Choki Chocolate Paste 48Gm(4X12Gm),PCS,3.5,0.0,120.0
100020082.0,Choki Choki Chocolate Paste 48Gm(4X12Gm),OUT,55.0,0.0,120.0
100020082.0,Choki Choki Chocolate Paste 48Gm(4X12Gm),BNDL,35.0,0.0,120.0
100021729.0,Twix White Chocolate 2X23Gm Limited Edit,PCS,3.5,0.0,0.0
100021729.0,Twix White Chocolate 2X23Gm Limited Edit,OUT,89.25,0.0,0.0
100022207.0,Chiko Chocolate Eclairs 400Gm Celebratio,PCS,19.95,0.0,0.0
100022906.0,Twix White Chocolate 5X2X23Gm Offer,PCS,14.5,0.0,0.0
100023717.0,Hershey`S Milk Chocolate 50Gm Extra Crea,PCS,8.95,0.0,0.0
100023718.0,Hershey`S Milk Chocolate 50Gm Special Da,PCS,8.95,0.0,0.0
100023975.0,Dairy Milk Chocolate 5X37Gm 15% Offer,PCS,11.05,0.0,0.0
100023977.0,Dairy Milk Fruit&Nut 5X40Gm 15% Offer,PCS,11.05,0.0,0.0
100023978.0,Dairy Milk Hazelnut 5X37Gm 15% Offer,PCS,11.05,0.0,0.0
100023979.0,Dairy Milk Bubbly 6X28Gm Value Pack,PCS,13.15,0.0,0.0
100024051.0,Nestle Quality Street 900Gm Chocolate&To,PCS,52.0,0.0,0.0
100024392.0,Nestle Lion Chocolate 30Gm,PCS,2.0,0.0,0.0
100024392.0,Nestle Lion Chocolate 30Gm,OUT,40.0,0.0,0.0
100025003.0,Hershey`S Milk Chocolate 60Gm Drops,PCS,8.95,0.0,0.0
100025020.0,Lindt Lindor Milk Chocolate 38Gm,PCS,4.99,0.0,0.0
100025020.0,Lindt Lindor Milk Chocolate 38Gm,OUT,13.0,0.0,0.0
100025070.0,Vochelle Milk Chocolate 380Gm Hazelnuts,PCS,36.0,0.0,0.0
100025085.0,Cadbury Dairy Milk 160Gm Jelly Popping C,PCS,11.5,0.0,0.0
100025091.0,Nestle Quality Street Chocolate 240Gm,PCS,19.0,0.0,0.0
100025200.0,Tiffany Break Delights 21Gm Crunchy,PKT,7.5,0.0,1.0
100025200.0,Tiffany Break Delights 21Gm Crunchy,PCS,1.5,0.0,1.0
100025200.0,Tiffany Break Delights 21Gm Crunchy,OUT,14.0,0.0,1.0
100025473.0,Vochelle Chocolate 380Gm Almond,PCS,52.0,0.0,0.0
100026091.0,Orion Choco Pie 2`S 56Gm,PCS,3.5,0.0,27.0
100026101.0,Whole Wheat Maamoul 31Gm,PCS,0.8,0.0,0.0
100026565.0,Hershey`S Baking Bar 113Gm Unsweetened,PCS,14.2,0.0,0.0
100026566.0,Hershey`S Baking Bar 113Gm Semi-Sweet,PCS,14.2,0.0,0.0
100026675.0,Solen Amada Mood 135Gm,PCS,7.9,0.0,0.0
100026680.0,Stone Chocolate 190Gm Tin,PCS,12.1,0.0,0.0
100026692.0,Choco Been Chocolate,PCS,15.75,0.0,0.0
100026692.0,Choco Been Chocolate,100GM,3.15,0.0,0.0
100026744.0,Zyluc Chocolate Stick 45Gm,PCS,2.1,0.0,0.0
100026745.0,Cagla Complex Mixed Chocolate 450Gm,PCS,17.0,0.0,0.0
100026750.0,Twix Cappuccino Chocolate 2X23Gm Limited,PCS,3.15,0.0,0.0
100026757.0,Hitschler Gold Munzen 150Gm,PCS,10.0,0.0,0.0
100026763.0,Hitschler Softi Cube,PKT,4.75,0.0,0.0
100026763.0,Hitschler Softi Cube,PCS,1.05,0.0,0.0
100026778.0,Cagla Complex Mixed Chocolate Box 325Gm,PCS,16.3,0.0,0.0
100026784.0,Palazi Luxury Cream Fudge 900+450Gm,PCS,33.0,0.0,0.0
100026786.0,Arcor Bon O Bon Asst. Chcoclate 272Gm,PCS,18.5,0.0,0.0
100026788.0,Cagla Special Only Milky Chocolate 500Gm,PCS,18.0,0.0,0.0
100026791.0,Lotte Pepero Chocolate 36Gm Almond,PCS,4.5,0.0,1.0
100026792.0,Lotte Pepero Chocolate 32Gm White Cookie,PCS,4.5,0.0,0.0
100026793.0,Lotte Pepero Chocolate 36Gm Peanut,PCS,4.25,0.0,0.0
100026794.0,Lotte Pepero Chocolate 47Gm Original,PCS,4.5,0.0,7.0
100026795.0,Lotte Pepero Chocolate 50Gm Nude,PCS,4.5,0.0,8.0
100026796.0,Lotte Funzels Crispy Sticks 30Gm Chocola,PCS,2.0,0.0,0.0
100026800.0,Lotte Kancho Choco 34Gm,PCS,1.99,0.0,0.0
100028229.0,M&M Peanut Candy 100Gm Pouch,PCS,5.25,0.0,0.0
100028345.0,M&M Chocolate 100Gm Pouch,PCS,3.45,0.0,0.0
100028345.0,M&M Chocolate 100Gm Pouch,PKT,12.5,0.0,0.0
100028347.0,Go Fresh Milk Cream Chocolate 20Gm,PCS,0.55,0.0,0.0
100028348.0,Maltesers Chocolate 85Gm,PCS,6.3,0.0,0.0
100028362.0,Lindt Excellence Dark 35Gm Sea Salt,PCS,5.25,0.0,0.0
100028363.0,Stone Chocolate,KGS,21.0,0.0,0.0
100028363.0,Stone Chocolate,200GM,6.25,0.0,0.0
100028363.0,Stone Chocolate,250GM,7.5,0.0,0.0
100028363.0,Stone Chocolate,500GM,12.6,0.0,0.0
100028408.0,Orion Choco Pie 12`S 336Gm,PCS,15.5,0.0,14.0
100029248.0,M&M Peanut Chocolate 20Gm,PCS,2.1,0.0,0.0
100029996.0,Nestle Fitness Chocolate 23.5Gm Bar,PCS,3.25,0.0,0.0
100029996.0,Nestle Fitness Chocolate 23.5Gm Bar,OUT,18.0,0.0,0.0
100029996.0,Nestle Fitness Chocolate 23.5Gm Bar,BOX,68.0,0.0,0.0
100029997.0,Nestle Nesquik 25Gm,PCS,2.5,0.0,0.0
100029997.0,Nestle Nesquik 25Gm,OUT,13.95,0.0,0.0
100029998.0,Ulker Yupo Funny Egg,PCS,4.0,0.0,0.0
100029998.0,Ulker Yupo Funny Egg,OUT,11.0,0.0,0.0
100030002.0,M&M Milk Chocolate 17Gm,PCS,2.1,0.0,0.0
100030012.0,Safari Milk Chocolate 28Gm Better Taste,DZN,12.5,0.0,0.0
100030012.0,Safari Milk Chocolate 28Gm Better Taste,PCS,1.25,0.0,0.0
100031172.0,Picadeli Roxta Chocolate 24Gm,OUT,14.0,0.0,0.0
100031172.0,Picadeli Roxta Chocolate 24Gm,PCS,0.5,0.0,0.0
100033032.0,Nestle Kitkat 2Finger 20.5Gm 10+2,PCS,12.99,0.0,0.0
100033984.0,Vifyan Surprise Choco 500Gm,PCS,15.75,0.0,0.0
100035260.0,Kinder Beuno 120Gm Chocolate Mini Pouch,PCS,12.1,0.0,0.0
100035382.0,Kinder Chocolate 43Gm Bueno Dark,OUT,6.3,0.0,0.0
100035382.0,Kinder Chocolate 43Gm Bueno Dark,PCS,3.15,0.0,0.0
100037918.0,Elvan Chocolate 16Gm Cocos,OUT,9.0,0.0,0.0
100037918.0,Elvan Chocolate 16Gm Cocos,PCS,0.5,0.0,0.0
100037922.0,Bravo Chocolate 27Gm,PCS,0.5,0.0,0.0
100037922.0,Bravo Chocolate 27Gm,OUT,4.99,0.0,0.0
100038087.0,Quanta Chocolate 28Gm Yonkers Peanut Pow,BNDL,14.0,0.0,0.0
100038087.0,Quanta Chocolate 28Gm Yonkers Peanut Pow,PCS,1.5,0.0,0.0
100038087.0,Quanta Chocolate 28Gm Yonkers Peanut Pow,OUT,13.0,0.0,0.0
100038750.0,M&M Peanut Chocolate 100Gm Jar,PCS,10.5,0.0,0.0
100041129.0,Dr.Oetker Fine Cooks White 150Gm 26%Coco,PCS,9.99,0.0,0.0
100041130.0,Dr.Oetker Fine Cooks Ex.Dark 150Gm 72%Co,PCS,13.0,0.0,0.0
100041904.0,Nestle Kitkat 2Finger 23Gm Hazelnut,OUT,29.4,0.0,0.0
100041904.0,Nestle Kitkat 2Finger 23Gm Hazelnut,PCS,2.0,0.0,0.0
100042189.0,Monti Milk Chocolate 200Gm With Peanut,PCS,17.0,0.0,0.0
100043854.0,Galaxy White Chocolate 38Gm,OUT,42.0,0.0,22.0
100043854.0,Galaxy White Chocolate 38Gm,BOX,77.0,0.0,22.0
100043854.0,Galaxy White Chocolate 38Gm,PCS,3.75,0.0,22.0
100043854.0,Galaxy White Chocolate 38Gm,PKT,14.95,0.0,22.0
100045279.0,Galaxy Smooth Dark 40Gm Chocolate,BOX,79.0,0.0,91.0
100045279.0,Galaxy Smooth Dark 40Gm Chocolate,PCS,4.0,0.0,91.0
100045279.0,Galaxy Smooth Dark 40Gm Chocolate,PKT,14.95,0.0,91.0
100045280.0,Galaxy White Chocolate 90Gm,BOX,84.0,0.0,0.0
100045280.0,Galaxy White Chocolate 90Gm,PCS,7.35,0.0,0.0
100045870.0,Nestle Lion Carmel&Chocolate 400Gm 20%Fr,PCS,17.35,0.0,0.0
100045943.0,Nestle Munch 10.1Gm,PCS,0.5,0.0,0.0
100045943.0,Nestle Munch 10.1Gm,OUT,11.55,0.0,0.0
100048338.0,Dr.Oetker Fine Cooks Milk Choc 150Gm 35%,PCS,9.99,0.0,0.0
100049098.0,Nestle Fitness Strawberry 23.5Gm Bar,PCS,3.25,0.0,25.0
100049098.0,Nestle Fitness Strawberry 23.5Gm Bar,OUT,18.0,0.0,25.0
100049140.0,Lindt Excellence Dark 100Gm Lime Intense,PCS,14.7,0.0,0.0
100049141.0,Lindt Excellence Dark 100Gm Cocoa 90%,PCS,26.5,0.0,15.0
100049510.0,Melbon Chocolate,KGS,28.35,0.0,0.0
100049510.0,Melbon Chocolate,100GM,3.15,0.0,0.0
100049510.0,Melbon Chocolate,200GM,5.8,0.0,0.0
100050658.0,Hershey`S Chocolate 40Gm Cookies&Cream,BNDL,5.5,0.0,26.0
100050658.0,Hershey`S Chocolate 40Gm Cookies&Cream,PKT,10.5,0.0,26.0
100050658.0,Hershey`S Chocolate 40Gm Cookies&Cream,OUT,62.0,0.0,26.0
100050658.0,Hershey`S Chocolate 40Gm Cookies&Cream,PCS,2.95,0.0,26.0
100050802.0,Hershey`S Milk Chocolate 40Gm Creamy,PCS,2.95,0.0,36.0
100051289.0,Nestle Kitkat 4Finger 41.5Gm National Da,PCS,2.1,0.0,0.0
100051289.0,Nestle Kitkat 4Finger 41.5Gm National Da,OUT,44.1,0.0,0.0
100051641.0,Galaxy Chocolate 40Gm Cookies&Cream,BNDL,3.95,0.0,0.0
100051641.0,Galaxy Chocolate 40Gm Cookies&Cream,OUT,69.3,0.0,0.0
100051641.0,Galaxy Chocolate 40Gm Cookies&Cream,PCS,3.75,0.0,0.0
100051641.0,Galaxy Chocolate 40Gm Cookies&Cream,PKT,12.6,0.0,0.0
100051642.0,Kinder Bueno 108Gm Mini Pouch 20`S,PCS,12.1,0.0,0.0
100051837.0,Cagla Camellia Chocolate Mini 450Gm Pouc,PCS,15.95,0.0,0.0
100051838.0,Cagla Zerre Milky Chocolate 450Gm,PCS,17.0,0.0,0.0
100051907.0,Hershey`S Chocolate 40Gm Cookies,OUT,4.49,0.0,30.0
100051907.0,Hershey`S Chocolate 40Gm Cookies,BOX,59.0,0.0,30.0
100051907.0,Hershey`S Chocolate 40Gm Cookies,PCS,2.95,0.0,30.0
100051956.0,Kinder Chocolate 108Gm Mini Punch 20`S,PCS,11.5,0.0,0.0
100052508.0,Cadbury Dairy Milk Oreo 38Gm,PCS,3.5,0.0,0.0
100052508.0,Cadbury Dairy Milk Oreo 38Gm,OUT,33.6,0.0,0.0
100052747.0,Izzy Orbs 30Gm Tube Chocolate,PCS,3.25,0.0,0.0
100053838.0,Nestle Kitkat 2Finger 19.5Gm Cookie,P2,3.5,0.0,0.0
100053838.0,Nestle Kitkat 2Finger 19.5Gm Cookie,PCS,2.0,0.0,0.0
100053838.0,Nestle Kitkat 2Finger 19.5Gm Cookie,OUT,30.0,0.0,0.0
100053839.0,Nestle Kitkat 2Finger 23Gm Caramel Crisp,PCS,1.75,0.0,0.0
100053839.0,Nestle Kitkat 2Finger 23Gm Caramel Crisp,OUT,29.4,0.0,0.0
100055562.0,Kellogg`S Coco Pops Block 36Gm,PCS,4.0,0.0,0.0
100056693.0,Kinder Schko Bons Crispy 23.5Gm,PCS,4.2,0.0,0.0
100057051.0,Hersheys Kisses Milk Chocolate 150Gm,PCS,16.0,0.0,0.0
100057566.0,Monti Milk Chocolate 150Gm With Peanut,PCS,15.99,0.0,0.0
100059673.0,Cadbury Chocolate 45Gm Five Star,PCS,3.25,0.0,0.0
100059674.0,Cadbury Chocolate 21.2Gm Timeout,BOX,67.2,0.0,0.0
100059674.0,Cadbury Chocolate 21.2Gm Timeout,PCS,2.0,0.0,0.0
100060007.0,Mackintosh`S Chocolate 200Gm,PCS,20.0,0.0,0.0
100060873.0,Hershey`S Semi Sweet Chocolate Chip 275G,OUT,52.5,0.0,0.0
100060873.0,Hershey`S Semi Sweet Chocolate Chip 275G,PCS,18.5,0.0,0.0
100060874.0,Hershey`S Milk Chocolate Chips 275Gm,PCS,18.5,0.0,0.0
100061407.0,Twix Triple Chocolate 50Gm,PCS,3.5,0.0,0.0
100061411.0,Snickers Chocolate 40Gm Crisper,PCS,2.75,0.0,0.0
100061419.0,Mars Miniatures Chocolate 150Gm Pouch,PCS,9.95,0.0,17.0
100061420.0,Mars Chocolate Minis 130Gm Pouch,PCS,13.0,0.0,0.0
100061421.0,Mars Chocolate Minis 234Gm Pouch,PCS,16.8,0.0,0.0
100061422.0,Bounty Miniatures Chocolate 150Gm Pouch,PCS,10.5,0.0,0.0
100061423.0,Twix Miniatures Chocolate 150Gm Pouch,PCS,9.95,0.0,0.0
100062089.0,Kellog`S Choco Pop Cake 25Gm Chocolate,PCS,1.35,0.0,0.0
100062090.0,Kellog`S Choco Pop Cake 25Gm Vanilla,PCS,1.05,0.0,0.0
100062447.0,Toblerone T Tiny White 200Gm,PCS,17.95,0.0,0.0
100063712.0,Monti Milk Chocolate 250Gm,PCS,19.5,0.0,0.0
100065493.0,Hersheys Kisses Chocolate 150Gm Milk W/H,PCS,16.0,0.0,0.0
100065494.0,Hersheys Kisses Chocolate 150Gm Cookies,PCS,16.0,0.0,0.0
100066634.0,Galaxy Digestive Chocolate 38Gm,OUT,68.25,0.0,0.0
100066634.0,Galaxy Digestive Chocolate 38Gm,PCS,3.5,0.0,0.0
100066637.0,Galaxy Chocolate Truffle 38Gm,OUT,68.25,0.0,0.0
100066637.0,Galaxy Chocolate Truffle 38Gm,PCS,3.5,0.0,0.0
100067370.0,Tiffany Break Crunch Fun Pouch 313.5Gm,PCS,10.0,0.0,0.0
100067371.0,Tiffany Break 28Gm Wafer Filled Bar Rizz,PCS,1.5,0.0,1.0
100067371.0,Tiffany Break 28Gm Wafer Filled Bar Rizz,DZN,14.0,0.0,1.0
100067374.0,Nestle Kitkat 2Finger 19.5Gm Hazelnut,PCS,2.0,0.0,0.0
100067374.0,Nestle Kitkat 2Finger 19.5Gm Hazelnut,OUT,29.0,0.0,0.0
100067718.0,Mentos Choco Bag 140Gm Caramel,PCS,10.5,0.0,0.0
100068666.0,Hersheys Kisses Chocolate 150Gm Milk W/A,PCS,16.0,0.0,0.0
100070097.0,Kinder Schoko Bons 16Crispy 92Gm,PCS,10.0,0.0,0.0
100072250.0,Mackintosh`S Chocolate 850Gm Tin Off,PCS,49.0,0.0,0.0
100073018.0,Lu Nouba Chocolate 17.5Gm,PCS,1.25,0.0,12.0
100073018.0,Lu Nouba Chocolate 17.5Gm,OUT,8.99,0.0,12.0
100073019.0,Cadbury Dairy Milk Hazelnut Minis 168Gm,OUT,27.95,0.0,3.0
100073019.0,Cadbury Dairy Milk Hazelnut Minis 168Gm,PCS,11.95,0.0,3.0
100073020.0,Cadbury Dairy Milk Oreo Mini 188Gm Doy B,PCS,16.0,0.0,0.0
100073917.0,Monti Milk Chocolate 200Gm With Peanut H,PCS,15.0,0.0,1.0
100074341.0,Galaxy Smooth Milk 44Gm Chocolate,OUT,65.0,0.0,0.0
100074341.0,Galaxy Smooth Milk 44Gm Chocolate,PCS,3.7,0.0,0.0
100074342.0,Galaxy Hazelnut 44Gm Chocolate,PCS,3.7,0.0,0.0
100074536.0,Quanta Mini Snacking Mix 314Gm,PCS,10.0,0.0,0.0
100074908.0,Anl Santa Lexus 500Gm Chocolate,PCS,14.0,0.0,0.0
100074909.0,Anl Santa Lexus 500Gm Hazelnut,PCS,19.0,0.0,0.0
100076201.0,Chocomira Dates Chocolate 300Gm White,PCS,12.5,0.0,0.0
100076202.0,Chocomira Dates Chocolate 300Gm Milk,PCS,12.5,0.0,0.0
100076203.0,Chocomira Dates Chocolate 300Gm Asstd,PCS,12.5,0.0,0.0
100078619.0,Nestle Kitkat 4Finger 36.5Gm National Da,PCS,2.0,0.0,0.0
100079329.0,Dr.Oetker Fine Cooks Dark Chocolate 150G,PCS,13.0,0.0,0.0
100079845.0,Nestle Kitkat 2Finger 19.5Gm Raspberry,PCS,2.25,0.0,0.0
100079845.0,Nestle Kitkat 2Finger 19.5Gm Raspberry,OUT,29.0,0.0,0.0
100080129.0,Nestle Aero Chocolate 36Gm,PCS,3.75,0.0,0.0
100081045.0,Cadbury Dairy Milk Mini 192Gm Doy Bag,PCS,16.95,0.0,0.0
100081046.0,Cadbury Flake Mini 174Gm Doy Bag,BNDL,30.0,0.0,0.0
100081046.0,Cadbury Flake Mini 174Gm Doy Bag,PCS,6.99,0.0,0.0
100082841.0,Galaxy Jewels Chocolate 650Gm 15%Off,PCS,44.95,0.0,0.0
100082881.0,Monti Milk Chocolate 375Gm With Peanut,PCS,24.0,0.0,0.0
100083162.0,Be Kind Honey Roasted Nuts And Sea Salt,PCS,9.45,0.0,0.0
100083163.0,Be Kind Peanut Butter Dark Chocolate 40G,PCS,9.45,0.0,0.0
100083164.0,Be Kind Dark Chocolate Nuts And Sea Salt,PCS,9.45,0.0,0.0
100083165.0,Be Kind Maple Glazed Pecan&Sea Salt 40Gm,PCS,9.45,0.0,0.0
100083166.0,Be Kind Caramel And Sea Salt Nut Bar 40G,PCS,8.5,0.0,0.0
100083167.0,Be Kind Fruit&Nut Almond And Coconut Bar,PCS,8.0,0.0,0.0
100083168.0,Galaxy Vanilla Creme 38Gm Chocolate,PCS,3.7,0.0,0.0
100083510.0,Caprice Hazelnut Chocos Wafer 115Gm Clas,PCS,10.5,0.0,2.0
100083511.0,Caprice Classic Hazelnut Chocos 250Gm,PCS,21.0,0.0,0.0
100083575.0,Nestle Kitkat 272.5Gm Mini Moments 20%Of,PCS,28.0,0.0,0.0
100083615.0,Cadbury Dairy Milk Bubbly Mini 204Gm Doy,PKT,29.95,0.0,0.0
100083615.0,Cadbury Dairy Milk Bubbly Mini 204Gm Doy,PCS,16.0,0.0,0.0
100085530.0,Nestle Kitkat 42Gm Chunky Caramel,PCS,4.25,0.0,18.0
100085530.0,Nestle Kitkat 42Gm Chunky Caramel,OUT,84.0,0.0,18.0
100085674.0,Galaxy Fruit&Nut 36Gm Chocolate,PCS,4.0,0.0,35.0
100085674.0,Galaxy Fruit&Nut 36Gm Chocolate,OUT,83.0,0.0,35.0
100086034.0,Tiffany Break Minis 169Gm+Quanta Minis 1,PCS,10.95,0.0,0.0
100087393.0,Monti Milk Chocolate 200Gm With Peanut D,PCS,14.99,0.0,0.0
100087400.0,Mars Minis Chocolate 310Gm Asst,PCS,14.99,0.0,0.0
100088246.0,Monti Milk Chocolate 150Gm,PCS,12.5,0.0,0.0
100088269.0,Nestle Minis Assorted 715Gm,PCS,39.0,0.0,0.0
100088880.0,Toblerone Minis 200Gm Swiss Milk Chocola,PCS,12.5,0.0,0.0
100088946.0,Gurmex Hazelnut Cream With Milk&Cocua 40,PCS,6.5,0.0,0.0
100089555.0,Bounty Minis 10`S 285Gm,OUT,27.95,0.0,0.0
